timestamp,latitude,longitude
26-01-2026  21:45:23,13.066997560647811,80.28708557486604
09-02-2026  11:41:09,13.049597201159804,80.28304380700467
20-12-2025  14:16:07,13.059966733094289,80.28776968812866
04-01-2026  09:25:38,13.050538010391556,80.27062213968324
08-01-2026  11:28:58,13.063794168234592,80.26304782270395
05-02-2026  12:15:20,13.080407831183903,80.26888448300701
23-01-2026  17:29:16,13.079867133400894,80.27328553869695
26-12-2025  17:25:04,13.077278502858608,80.27807194870658
06-02-2026  22:34:48,13.09151182954616,80.28862291625666
04-02-2026  08:39:36,13.10966171009179,80.27713491414032
28-12-2025  13:00:33,13.0975519631189,80.26493652401321
03-01-2026  08:32:29,13.088750622771236,80.26927369132359
31-01-2026  18:13:41,13.074220853030452,80.25441041886141
09-01-2026  08:25:35,13.082162320137344,80.26259899713041
16-01-2026  07:31:56,13.076630917752285,80.26897345494024
24-01-2026  12:06:35,13.0576010883654,80.2548188855233
11-02-2026  07:25:01,13.059797029885948,80.24054385233428
29-01-2026  13:06:37,13.046395684461384,80.22937978175875
18-01-2026  11:32:33,13.029334086145356,80.2160124627992
29-01-2026  11:32:43,13.024143715751883,80.22788264887784
24-12-2025  13:39:23,13.04128539885065,80.23067151160626
27-01-2026  19:50:24,13.046851351137894,80.22114014122678
20-01-2026  13:55:59,13.039078980996385,80.24103216332662
05-02-2026  21:56:17,13.024037061635289,80.23078598615437
01-01-2026  18:01:14,13.037091382251932,80.24189341165636
23-12-2025  19:03:18,13.041496521347964,80.26039331365281
13-01-2026  18:52:42,13.032999137584223,80.26299676941407
14-02-2026  07:33:05,13.023791948256957,80.27653229037064
28-12-2025  14:57:35,13.033374194193785,80.28514356609385
02-02-2026  09:17:23,13.040280701566145,80.2706640060275
08-02-2026  10:07:17,13.021639790043652,80.25220422453312
22-01-2026  20:15:34,13.001869844889516,80.24109327407739
25-01-2026  15:34:25,12.98822666935125,80.24720719998861
16-01-2026  09:49:10,12.99210805339508,80.24760220301947
03-01-2026  20:24:24,12.990007307834546,80.26644673720533
29-12-2025  20:39:14,13.001899440589082,80.2561436248941
06-02-2026  15:52:37,12.988102450646286,80.26174154522774
28-12-2025  20:12:12,12.99869660185582,80.26487375841513
24-12-2025  19:58:56,13.006383396611357,80.2581289942819
03-01-2026  08:16:47,13.017306240990774,80.24145455747937
15-02-2026  15:43:28,13.023561563047137,80.22554910538256
02-02-2026  18:54:08,13.039196259050335,80.20559508605183
13-01-2026  18:02:19,13.05264462456123,80.19914947678228
19-01-2026  18:24:26,13.070449081397182,80.2136049063528
11-01-2026  16:05:02,13.060707072977236,80.20181777817572
09-01-2026  19:48:09,13.079889418926514,80.18372750979954
05-01-2026  09:56:43,13.091312098866668,80.1798786063758
29-12-2025  06:04:43,13.075698019547367,80.17047009318442
30-12-2025  13:30:16,13.086935652190895,80.1732604752632
21-12-2025  07:13:35,13.072143186212498,80.18206553478782
21-01-2026  17:54:43,13.06245762122444,80.17276846671459
05-01-2026  17:07:42,13.049468731872166,80.1647552293006
03-01-2026  16:01:09,13.051670172208071,80.18133520826511
03-01-2026  08:12:56,13.04361424389999,80.20016281307151
16-01-2026  12:56:35,13.041685702600088,80.19987075038448
02-01-2026  15:03:52,13.051054131655338,80.19892928603244
08-02-2026  20:51:04,13.055969512938765,80.185068374823
02-01-2026  15:43:03,13.073115018342625,80.19578795779118
25-12-2025  16:16:18,13.05461466957627,80.20965723800255
05-01-2026  17:53:09,13.061843618878331,80.22068072689846
13-02-2026  13:22:29,13.043945835167635,80.22799252318453
29-01-2026  14:50:28,13.041430438036128,80.22566391767319
29-12-2025  06:23:26,13.048454639273736,80.22206088868099
27-01-2026  15:02:30,13.04882736296766,80.21894520739797
22-12-2025  17:23:51,13.0568701808237,80.20894958004435
12-02-2026  20:58:20,13.046892435437366,80.21237367507365
05-01-2026  12:29:32,13.042911287454434,80.2126662858855
22-01-2026  18:36:06,13.029531215515606,80.22847600535621
07-01-2026  11:48:47,13.022595226326528,80.2129330104294
12-02-2026  16:48:42,13.030906845725523,80.20679016943514
19-01-2026  07:15:59,13.01285000108206,80.20513683865454
22-01-2026  14:46:26,13.010071227602069,80.2175467535691
02-02-2026  21:14:42,13.014379604508331,80.22063172256131
09-02-2026  08:19:40,13.027707898748584,80.2332008443741
04-02-2026  19:51:08,13.03355324618848,80.22107863603281
08-01-2026  18:25:21,13.033188808626722,80.21378690380438
10-01-2026  14:15:30,13.04753735037962,80.221717901156
14-02-2026  12:28:00,13.061201283931746,80.21086393661905
30-01-2026  16:00:50,13.04476016519512,80.20795342982387
29-12-2025  19:01:21,13.039619859656383,80.21665933394209
14-01-2026  22:16:47,13.028674353833182,80.21165188321008
17-01-2026  14:03:43,13.0415621699261,80.21589478749311
11-01-2026  14:08:19,13.061267667842936,80.21141246280158
13-02-2026  11:31:13,13.045158839833547,80.20926268297322
31-12-2025  13:41:39,13.057363513262027,80.218460742021
23-01-2026  20:22:23,13.070719555011534,80.21446229976122
13-01-2026  18:13:00,13.08885270284024,80.20737166682738
09-01-2026  12:25:22,13.099353324132638,80.19277853206403
05-02-2026  07:37:49,13.094536281977293,80.2052143832612
10-01-2026  09:46:35,13.085977174427754,80.2146564505061
17-01-2026  06:37:34,13.07624152316688,80.23211722275325
11-02-2026  10:37:11,13.09096973376263,80.24496270245558
06-02-2026  07:47:22,13.106639505704958,80.26305265100216
24-01-2026  11:44:13,13.094246724312471,80.28206139498906
04-02-2026  22:22:21,13.097727151099114,80.29433540166794
03-01-2026  07:07:33,13.101009054631492,80.30051091383301
28-01-2026  07:24:35,13.087851578362622,80.30387596807248
29-12-2025  15:55:06,13.089090328105048,80.31099262366762
27-12-2025  17:27:50,13.094868174084173,80.30148979189343
19-12-2025  11:46:12,13.102888970052453,80.28392942950447
01-01-2026  20:32:28,13.106491358378424,80.28049886388483
04-01-2026  13:35:24,13.093639780833913,80.27889510174587
26-12-2025  08:31:07,13.0979377479465,80.26011458989544
05-01-2026  10:49:33,13.108826490286823,80.25186413161731
20-12-2025  20:05:51,13.10968114887761,80.23254221106465
03-02-2026  12:35:09,13.092224209687302,80.23553515554217
02-01-2026  10:11:58,13.09089291192938,80.25029822691032
02-02-2026  08:38:52,13.085910316057074,80.23784876012903
26-12-2025  08:19:46,13.073019141239705,80.24170475909398
18-12-2025  12:23:55,13.07793125679686,80.2555471273416
29-12-2025  15:09:05,13.069988451600825,80.26117329810377
19-01-2026  06:32:00,13.052773324082706,80.25736844206875
21-12-2025  14:50:26,13.071477173154516,80.25991924724882
26-12-2025  20:54:41,13.077473433085698,80.24819428713872
06-01-2026  18:35:32,13.073776413609831,80.25505781773775
10-01-2026  11:56:12,13.068405597531877,80.26902814426978
19-12-2025  19:05:01,13.049378389437534,80.27351676910689
20-01-2026  07:14:23,13.068096324407742,80.26490741114846
15-02-2026  22:14:23,13.075815487856795,80.26677556550068
21-01-2026  16:25:41,13.08945736316809,80.26376402982845
12-02-2026  16:51:53,13.07793969618803,80.27648137876383
02-02-2026  12:57:51,13.071693890206962,80.25798151677917
02-02-2026  10:13:12,13.0725081762633,80.2398347663964
12-02-2026  07:35:50,13.060144358225632,80.22250993752783
27-12-2025  22:19:26,13.05453189913801,80.21640487445903
22-01-2026  18:30:42,13.062138333508068,80.20014944880305
31-01-2026  10:28:40,13.060240148864574,80.21783452271934
20-12-2025  14:27:25,13.043906162835825,80.21707091923302
15-01-2026  18:17:07,13.061572252254884,80.20332032911861
21-12-2025  15:08:00,13.072107949731622,80.2169106435634
01-01-2026  06:29:16,13.075786170797324,80.21157113124781
21-01-2026  18:26:42,13.063531818613,80.21530915182281
11-01-2026  14:07:50,13.076990797613576,80.20844033322767
28-12-2025  10:19:05,13.093017218095325,80.20406677339216
04-01-2026  16:12:57,13.092454721646392,80.2107713550491
29-12-2025  10:00:37,13.091441345560598,80.20208903317724
07-01-2026  08:55:02,13.074858029086007,80.19237900440568
31-12-2025  17:30:51,13.09359244306161,80.18832676050485
21-12-2025  12:50:57,13.1000203078116,80.18689538936223
02-02-2026  15:54:28,13.082070040981158,80.17003281769166
22-12-2025  10:56:48,13.067572959882732,80.16008559247005
02-02-2026  12:25:55,13.066250152211428,80.17110766452608
04-01-2026  19:36:46,13.052392341137088,80.17049983370204
07-01-2026  22:52:50,13.064082465498474,80.15203631408612
24-12-2025  11:58:29,13.051819304464091,80.13825499585789
31-12-2025  10:04:46,13.047722443161604,80.12184336669804
30-12-2025  11:16:33,13.038435126026048,80.14090439626933
05-02-2026  16:22:30,13.034800533089816,80.13939045531599
11-02-2026  21:48:46,13.016562287789414,80.1449283017209
30-12-2025  17:14:28,13.03350012463948,80.14176001841594
